index,CITY,STATE,ZIPCODE,AGE,EJECTION,DRIVER_ACTION,BAC_RESULT,UNIT_TYPE,MAKE,MODEL,VEHICLE_YEAR,VEHICLE_TYPE,TRAVEL_DIRECTION,MANEUVER,FIRST_CONTACT_POINT,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,STREET_DIRECTION,NUM_UNITS,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,CRASH_YEAR,FATAL_INBOTH,FATAL_CARPPL,FATAL_OTHPPL,FATAL_INAUTO,FATAL_DEGREE,DAMAGE_500_OR_LESS,DAMAGE_501_1500,DAMAGE_OVER_1500,SEX,INTERSECTION_RELATED,HIT_AND_RUN,REPORTYPE
113585,WATSEKA,IL,60970,0.0,0.0,0.0,0.0,1,14,292,1993.0,3,4,3,2.0,30,1,1,1,2,3,5,1,1,0,2,2,1,1,7,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1,0
113616,CHICAGO,IL,60624,26.0,0.0,0.0,0.0,1,2,8,2015.0,1,3,2,3.0,30,1,1,1,2,2,1,1,1,0,2,2,3,1,7,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1,1
113623,BUFFALO_GROVE,IL,60069,31.0,0.0,0.0,0.0,1,3,28,2013.0,2,4,3,2.0,35,1,1,1,2,3,5,1,1,0,2,2,3,1,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
113791,CHICAGO,IL,60615,60.0,0.0,2.0,0.0,1,1,1,2018.0,1,4,1,1.0,30,2,1,1,1,9,1,1,1,0,1,2,7,1,7,2020,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0
113798,CHICAGO,IL,60620,44.0,0.0,0.0,0.0,1,2,1,2005.0,2,3,1,1.0,30,1,1,1,1,3,2,1,1,0,1,3,14,1,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
113799,CHICAGO,IL,60620,44.0,0.0,0.0,0.0,1,11,75,2002.0,1,3,3,2.0,30,1,1,1,1,3,2,1,1,0,1,3,14,1,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
113800,CHICAGO,IL,60620,44.0,0.0,0.0,0.0,1,7,25,2020.0,2,3,3,2.0,30,1,1,1,1,3,2,1,1,0,1,3,14,1,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
113945,CHICAGO,IL,60620,49.0,0.0,0.0,0.0,1,3,3,2012.0,1,4,3,5.0,30,1,1,1,1,4,2,1,1,0,1,2,17,1,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
113969,NORTHLAKE,IL,60164,36.0,0.0,-1.0,0.0,1,2,9,2017.0,2,2,3,2.0,30,1,1,1,1,3,2,1,1,0,1,2,18,1,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,0
113970,EVERGREEN_PARK,IL,60805,56.0,0.0,0.0,0.0,1,-1,1,2010.0,1,2,1,1.0,30,1,1,1,1,3,2,1,1,0,1,2,18,1,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,0
113971,EVERGREEN_PARK,IL,60805,56.0,0.0,0.0,0.0,1,2,9,2017.0,2,2,3,2.0,30,1,1,1,1,3,2,1,1,0,1,2,18,1,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,0
114140,NORTHLAKE,IL,60164,36.9,-1.0,2.0,0.0,1,5,13,2011.0,1,3,1,1.0,25,0,0,1,2,5,3,1,1,0,3,2,22,1,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
114142,CHICAGO,IL,60626,25.0,-1.0,0.0,0.0,1,5,13,2011.0,1,3,1,1.0,25,0,0,1,2,5,3,1,1,0,3,2,22,1,7,2020,0.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
114148,NORTHLAKE,IL,60164,36.9,0.0,8.0,0.0,1,-1,1,2011.0,-1,1,4,-1.0,35,2,1,1,2,2,0,1,1,0,3,2,23,1,7,2020,1.0,0.0,0.0,0.0,2.0,1,0,0,0,0,0,1
114149,NORTHLAKE,IL,60164,36.9,0.0,8.0,0.0,1,5,79,1985.0,6,1,1,6.0,35,2,1,1,2,2,0,1,1,0,3,2,23,1,7,2020,1.0,0.0,0.0,0.0,2.0,1,0,0,0,0,0,1
114150,TALLAHASSEE,FL,32303,29.0,0.0,0.0,0.0,1,-1,1,2011.0,-1,1,4,-1.0,35,2,1,1,2,2,0,1,1,0,3,2,23,1,7,2020,1.0,0.0,0.0,0.0,2.0,1,0,0,1,0,0,1
114151,TALLAHASSEE,FL,32303,29.0,0.0,0.0,0.0,1,5,79,1985.0,6,1,1,6.0,35,2,1,1,2,2,0,1,1,0,3,2,23,1,7,2020,1.0,0.0,0.0,0.0,2.0,1,0,0,1,0,0,1
114266,NORTHLAKE,IL,60164,36.0,0.0,1.0,0.0,1,3,57,2006.0,1,2,1,6.0,30,2,1,1,1,1,0,1,1,0,2,2,15,1,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,0
114268,CHICAGO,IL,60624,36.0,0.0,0.0,0.0,1,3,57,2006.0,1,2,1,6.0,30,2,1,1,1,1,0,1,1,0,2,2,15,1,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,0
114269,CHICAGO,IL,60624,36.0,0.0,0.0,0.0,1,-1,2,2010.0,4,1,1,1.0,30,2,1,1,1,1,0,1,1,0,2,2,15,1,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,0
114302,NORTHLAKE,IL,60164,38.0,0.0,4.0,0.0,1,-1,1,2010.0,1,2,1,1.0,30,1,1,1,2,3,0,1,1,0,2,2,21,1,7,2020,1.0,0.0,0.0,0.0,3.0,0,1,0,1,1,1,0
114303,NORTHLAKE,IL,60164,38.0,0.0,4.0,0.0,1,16,112,2015.0,1,2,1,2.0,30,1,1,1,2,3,0,1,1,0,2,2,21,1,7,2020,1.0,0.0,0.0,0.0,3.0,0,1,0,1,1,1,0
114304,CHICAGO,IL,60643,34.0,0.0,0.0,0.0,1,-1,1,2010.0,1,2,1,1.0,30,1,1,1,2,3,0,1,1,0,2,2,21,1,7,2020,1.0,0.0,0.0,0.0,3.0,0,1,0,0,1,1,0
114305,CHICAGO,IL,60643,34.0,0.0,0.0,0.0,1,16,112,2015.0,1,2,1,2.0,30,1,1,1,2,3,0,1,1,0,2,2,21,1,7,2020,1.0,0.0,0.0,0.0,3.0,0,1,0,0,1,1,0
114451,CHICAGO,IL,60616,30.0,0.0,0.0,0.0,1,8,34,2020.0,2,3,3,9.0,30,1,1,1,2,4,0,1,1,0,1,2,20,7,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
114452,CHICAGO,IL,60616,30.0,0.0,0.0,0.0,1,3,12,2019.0,1,3,3,11.0,30,1,1,1,2,4,0,1,1,0,1,2,20,7,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
114513,NORTHLAKE,IL,60164,38.0,0.0,3.0,0.0,1,5,7,2001.0,1,-1,1,1.0,30,1,1,1,2,6,1,1,1,0,1,2,2,1,7,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,1,1
114514,NORTHLAKE,IL,60164,38.0,0.0,3.0,0.0,1,7,10,2015.0,1,-1,1,9.0,30,1,1,1,2,6,1,1,1,0,1,2,2,1,7,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,1,1
114515,CHICAGO,IL,60636,24.0,0.0,1.0,0.0,1,5,7,2001.0,1,-1,1,1.0,30,1,1,1,2,6,1,1,1,0,1,2,2,1,7,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,1,1
114516,CHICAGO,IL,60636,24.0,0.0,1.0,0.0,1,7,10,2015.0,1,-1,1,9.0,30,1,1,1,2,6,1,1,1,0,1,2,2,1,7,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,1,1
114587,CHICAGO,IL,60647,37.0,0.0,0.0,0.0,1,7,48,2017.0,2,3,1,7.0,30,1,1,1,2,1,0,1,1,0,3,2,21,1,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
114818,CHICAGO,IL,60647,56.0,1.0,12.0,0.0,1,-1,2,2011.0,2,1,1,-1.0,35,1,1,1,2,9,0,1,1,0,1,2,0,3,7,2020,0.0,0.0,0.0,1.0,2.0,1,0,0,1,1,1,1
114827,CHICAGO,IL,60626,31.0,0.0,0.0,0.0,1,4,5,2013.0,1,6,2,3.0,30,2,1,1,1,2,0,1,1,0,4,2,19,2,7,2020,1.0,0.0,0.0,0.0,0.0,0,1,0,1,1,1,1
114927,CHICAGO,IL,60620,19.0,0.0,0.0,0.0,1,6,85,2011.0,1,1,1,1.0,30,1,1,1,5,9,1,1,1,0,1,2,20,2,7,2020,0.0,0.0,0.0,1.0,2.0,0,0,1,1,1,1,1
114968,CHICAGO,IL,60608,44.0,0.0,0.0,0.0,1,10,120,2019.0,3,1,1,4.0,30,1,1,1,2,6,1,1,1,-1,1,2,2,3,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
115289,OWATONNA,MN,55060,27.0,0.0,0.0,0.0,1,9,17,2011.0,1,2,1,3.0,30,2,1,1,1,1,0,1,1,0,2,2,13,2,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0
115644,CHICAGO,IL,60651,20.0,0.0,0.0,0.0,1,27,1,1997.0,1,4,4,4.0,30,1,1,1,1,2,1,1,1,0,3,2,18,3,7,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1,1
115645,CHICAGO,IL,60651,20.0,0.0,0.0,0.0,1,11,75,2005.0,1,4,4,3.0,30,1,1,1,1,2,1,1,1,0,3,2,18,3,7,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1,1
115693,CHICAGO,IL,60620,50.0,0.0,0.0,0.0,1,4,5,2008.0,1,3,2,4.0,30,1,1,1,1,2,2,1,1,0,2,2,17,3,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
115825,CHICAGO,IL,60623,72.0,1.0,-1.0,0.0,1,-1,1,2010.0,-1,1,-1,-1.0,25,2,1,1,2,9,1,1,1,0,1,2,2,2,7,2020,0.0,0.0,0.0,1.0,3.0,0,0,1,1,1,1,1
115837,NAPERVILLE,IL,60564,64.0,0.0,0.0,0.0,1,3,3,2018.0,1,1,1,5.0,30,0,0,1,1,4,3,1,1,0,1,2,7,2,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,1
115856,CHICAGO,IL,60616,87.0,0.0,0.0,0.0,1,10,123,2007.0,1,2,1,6.0,30,1,1,1,1,1,1,1,1,0,1,2,8,2,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
115857,CHICAGO,IL,60616,87.0,0.0,0.0,0.0,1,3,1,2005.0,1,1,1,1.0,30,1,1,1,1,1,1,1,1,0,1,2,8,2,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
115868,CHICAGO,IL,60645,57.0,0.0,4.0,0.0,1,2,19,2016.0,1,5,2,1.0,30,1,1,1,1,2,1,1,1,-1,2,3,8,2,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
115869,CHICAGO,IL,60645,57.0,0.0,4.0,0.0,1,18,151,2010.0,1,1,3,1.0,30,1,1,1,1,2,1,1,1,-1,2,3,8,2,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
115954,CHICAGO,IL,60623,51.0,0.0,5.0,0.0,1,1,1,2002.0,-1,4,1,5.0,30,1,1,1,1,2,0,1,1,0,2,2,11,2,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
115955,CHICAGO,IL,60623,51.0,0.0,5.0,0.0,1,17,52,2008.0,1,4,4,3.0,30,1,1,1,1,2,0,1,1,0,2,2,11,2,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
115956,CHICAGO,IL,60623,29.0,0.0,0.0,0.0,1,1,1,2002.0,-1,4,1,5.0,30,1,1,1,1,2,0,1,1,0,2,2,11,2,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
115957,CHICAGO,IL,60623,29.0,0.0,0.0,0.0,1,17,52,2008.0,1,4,4,3.0,30,1,1,1,1,2,0,1,1,0,2,2,11,2,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
116326,CHICAGO,IL,60620,33.0,0.0,1.0,0.0,1,8,16,2013.0,1,3,2,3.0,35,1,1,1,1,2,0,1,1,0,1,2,16,2,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
116327,CHICAGO,IL,60620,33.0,0.0,1.0,0.0,1,2,19,2014.0,1,3,1,10.0,35,1,1,1,1,2,0,1,1,0,1,2,16,2,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
116568,LANSING,IL,60438,59.0,0.0,0.0,0.0,1,1,6,2016.0,1,2,1,5.0,35,1,1,1,2,2,4,1,1,0,1,2,22,2,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
116674,CHICAGO,IL,60608,19.0,1.0,1.0,0.0,1,7,10,2011.0,-1,2,1,1.0,30,1,-1,1,2,9,0,1,1,0,1,2,23,2,7,2020,0.0,0.0,0.0,1.0,2.0,0,0,1,0,1,1,0
116707,VILLA_PARK,IL,60181,54.0,0.0,0.0,0.0,1,26,1,2007.0,8,3,3,12.0,30,1,1,1,1,2,1,1,1,0,1,2,7,6,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
116710,CHICAGO,IL,60655,57.0,0.0,0.0,0.0,1,2,295,2012.0,3,2,1,3.0,35,1,1,1,1,4,0,1,1,0,2,2,14,6,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
116969,THORNTON,IL,60476,33.0,0.0,0.0,0.0,1,3,12,2013.0,1,4,1,5.0,30,2,1,1,1,3,0,1,1,0,2,3,13,3,7,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,0
116972,BARTLETT,IL,60103,24.0,0.0,0.0,0.0,1,3,12,2013.0,1,4,1,5.0,30,2,1,1,1,3,0,1,1,0,2,3,13,3,7,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,0
117267,KENOSHA,WI,53142,56.0,0.0,0.0,0.0,1,9,37,2010.0,2,2,1,1.0,30,2,1,1,2,3,0,1,1,0,2,2,20,3,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
117482,COUNTRY_CLUB_HILLS,IL,60478,34.0,0.0,0.0,0.0,1,1,4,2005.0,1,4,2,1.0,30,2,1,1,1,2,2,1,1,0,2,2,9,3,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
117588,HARVEY,IL,60426,27.0,0.0,3.0,0.0,1,2,8,2013.0,1,1,1,1.0,30,1,1,1,1,1,1,1,1,-1,2,3,15,3,7,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,0,0
117589,HARVEY,IL,60426,27.0,0.0,3.0,0.0,1,12,53,2013.0,1,4,1,3.0,30,1,1,1,1,1,1,1,1,-1,2,3,15,3,7,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,0,0
117590,HARVEY,IL,60426,27.0,0.0,3.0,0.0,1,12,153,2013.0,1,4,1,3.0,30,1,1,1,1,1,1,1,1,-1,2,3,15,3,7,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,0,0
117591,BELLWOOD,IL,60104,58.0,0.0,0.0,0.0,1,2,8,2013.0,1,1,1,1.0,30,1,1,1,1,1,1,1,1,-1,2,3,15,3,7,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,0,0
117592,BELLWOOD,IL,60104,58.0,0.0,0.0,0.0,1,12,53,2013.0,1,4,1,3.0,30,1,1,1,1,1,1,1,1,-1,2,3,15,3,7,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,0,0
117593,BELLWOOD,IL,60104,58.0,0.0,0.0,0.0,1,12,153,2013.0,1,4,1,3.0,30,1,1,1,1,1,1,1,1,-1,2,3,15,3,7,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,0,0
117594,ISLAND_LAKE,IL,60042,28.0,0.0,0.0,0.0,1,2,8,2013.0,1,1,1,1.0,30,1,1,1,1,1,1,1,1,-1,2,3,15,3,7,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,0,0
117595,ISLAND_LAKE,IL,60042,28.0,0.0,0.0,0.0,1,12,53,2013.0,1,4,1,3.0,30,1,1,1,1,1,1,1,1,-1,2,3,15,3,7,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,0,0
117596,ISLAND_LAKE,IL,60042,28.0,0.0,0.0,0.0,1,12,153,2013.0,1,4,1,3.0,30,1,1,1,1,1,1,1,1,-1,2,3,15,3,7,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,0,0
118016,CHICAGO,IL,60637,58.0,0.0,0.0,0.0,1,1,20,2017.0,1,1,1,2.0,30,1,1,1,2,3,4,1,1,0,1,2,3,3,7,2020,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,1,0
118036,CHICAGO,IL,60656,45.0,0.0,12.0,0.0,1,25,274,2013.0,1,4,3,1.0,30,1,1,1,1,11,2,1,1,0,2,2,8,3,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,1
118038,MCHENRY,IL,60050,23.0,0.0,0.0,0.0,1,25,274,2013.0,1,4,3,1.0,30,1,1,1,1,11,2,1,1,0,2,2,8,3,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1
118123,CHICAGO,IL,60624,41.0,0.0,1.0,0.0,1,1,14,2013.0,2,4,3,4.0,25,1,1,1,1,9,0,1,1,0,2,2,13,3,7,2020,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,1,1
118135,CHICAGO,IL,60629,50.0,0.0,0.0,0.0,1,19,124,2003.0,1,2,1,1.0,35,1,1,1,1,1,1,1,1,0,3,2,13,3,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
118136,CHICAGO,IL,60629,50.0,0.0,0.0,0.0,1,3,12,2015.0,1,1,1,3.0,35,1,1,1,1,1,1,1,1,0,3,2,13,3,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
118378,CHICAGO,IL,60629,36.0,0.0,8.0,0.0,1,3,1,2007.0,-1,3,8,1.0,30,1,1,1,1,3,2,1,1,0,1,2,18,3,7,2020,1.0,0.0,0.0,0.0,1.0,0,1,0,0,1,1,1
118379,CHICAGO,IL,60629,36.0,0.0,8.0,0.0,1,4,18,2015.0,1,3,3,2.0,30,1,1,1,1,3,2,1,1,0,1,2,18,3,7,2020,1.0,0.0,0.0,0.0,1.0,0,1,0,0,1,1,1
118380,CHICAGO,IL,60620,23.0,0.0,0.0,0.0,1,3,1,2007.0,-1,3,8,1.0,30,1,1,1,1,3,2,1,1,0,1,2,18,3,7,2020,1.0,0.0,0.0,0.0,1.0,0,1,0,0,1,1,1
118381,CHICAGO,IL,60620,23.0,0.0,0.0,0.0,1,4,18,2015.0,1,3,3,2.0,30,1,1,1,1,3,2,1,1,0,1,2,18,3,7,2020,1.0,0.0,0.0,0.0,1.0,0,1,0,0,1,1,1
118462,MAYWOOD,IL,60153,27.0,0.0,5.0,0.0,1,1,58,2018.0,1,1,11,1.0,35,1,1,1,1,2,2,1,1,0,1,3,19,3,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,0,1
118463,MAYWOOD,IL,60153,27.0,0.0,5.0,0.0,1,4,18,2018.0,1,3,2,3.0,35,1,1,1,1,2,2,1,1,0,1,3,19,3,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,0,1
118464,MAYWOOD,IL,60153,27.0,0.0,5.0,0.0,2,15,1,2007.0,1,1,5,3.0,35,1,1,1,1,2,2,1,1,0,1,3,19,3,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,0,1
118465,CHICAGO,IL,60624,28.0,0.0,0.0,0.0,1,1,58,2018.0,1,1,11,1.0,35,1,1,1,1,2,2,1,1,0,1,3,19,3,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,0,1
118466,CHICAGO,IL,60624,28.0,0.0,0.0,0.0,1,4,18,2018.0,1,3,2,3.0,35,1,1,1,1,2,2,1,1,0,1,3,19,3,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,0,1
118467,CHICAGO,IL,60624,28.0,0.0,0.0,0.0,2,15,1,2007.0,1,1,5,3.0,35,1,1,1,1,2,2,1,1,0,1,3,19,3,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,0,1
118496,CHICAGO,IL,60616,44.0,0.0,0.0,0.0,1,18,178,2004.0,1,3,1,3.0,30,2,1,1,1,1,1,1,1,0,4,2,19,3,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1
118497,CHICAGO,IL,60616,44.0,0.0,0.0,0.0,1,5,13,2020.0,1,4,1,1.0,30,2,1,1,1,1,1,1,1,0,4,2,19,3,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1
118498,CHICAGO,IL,60620,20.0,0.0,0.0,0.0,1,9,70,2013.0,1,2,1,1.0,35,2,0,1,1,3,2,1,1,0,2,2,19,3,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
118499,CHICAGO,IL,60620,20.0,0.0,0.0,0.0,1,2,8,2013.0,1,2,1,2.0,35,2,0,1,1,3,2,1,1,0,2,2,19,3,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
118500,CHICAGO,IL,60655,53.0,0.0,0.0,0.0,1,9,70,2013.0,1,2,1,1.0,35,2,0,1,1,3,2,1,1,0,2,2,19,3,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
118501,CHICAGO,IL,60655,53.0,0.0,0.0,0.0,1,2,8,2013.0,1,2,1,2.0,35,2,0,1,1,3,2,1,1,0,2,2,19,3,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
118509,CHICAGO,IL,60625,32.0,0.0,2.0,0.0,1,4,5,2005.0,1,3,2,7.0,30,2,1,1,4,2,1,1,1,0,3,2,20,3,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
118543,UNKNOWN,XX,0,38.0,0.0,2.0,0.0,1,14,1,2010.0,3,3,1,6.0,30,2,1,1,2,13,1,1,1,0,2,2,21,3,7,2020,1.0,0.0,0.0,0.0,3.0,0,1,0,0,1,1,1
118545,CHICAGO,IL,60628,22.0,0.0,-1.0,0.0,1,14,1,2010.0,3,3,1,6.0,30,2,1,1,2,13,1,1,1,0,2,2,21,3,7,2020,0.0,0.0,0.0,1.0,3.0,0,1,0,1,1,1,1
118557,EVANSTON,IL,60202,34.0,0.0,0.0,0.0,1,18,1,2002.0,2,3,1,6.0,30,2,1,1,2,1,1,1,1,0,1,2,22,3,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1
118614,CHICAGO,IL,60617,33.0,0.0,0.0,0.0,1,8,16,2016.0,1,3,1,2.0,40,1,1,1,2,3,4,3,1,0,1,2,4,3,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
118690,UNKNOWN,XX,0,36.9,0.0,2.0,0.0,1,20,94,2011.0,1,2,2,4.0,30,1,1,1,1,5,1,1,1,0,2,2,13,3,7,2020,1.0,0.0,0.0,0.0,2.0,1,0,0,1,1,1,0
118692,CHICAGO,IL,60617,26.0,-1.0,0.0,0.0,1,20,94,2011.0,1,2,2,4.0,30,1,1,1,1,5,1,1,1,0,2,2,13,3,7,2020,0.0,0.0,0.0,0.0,2.0,1,0,0,0,1,1,0
118796,CHICAGO,IL,60610,68.0,0.0,0.0,0.0,1,34,1,2018.0,1,4,3,1.0,30,1,1,1,1,1,0,1,1,0,2,2,15,3,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
118808,CHICAGO_RIDGE,IL,60415,29.0,0.0,0.0,0.0,1,8,16,2013.0,1,2,1,11.0,30,2,1,1,1,4,10,1,1,0,1,2,18,3,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
119069,CHICAGO,IL,60617,57.0,0.0,0.0,0.0,1,1,118,2000.0,1,4,1,12.0,20,2,1,1,2,1,1,1,1,0,1,4,22,4,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
119100,CHICAGO,IL,60617,38.0,0.0,-1.0,0.0,1,-1,2,2010.0,1,3,2,3.0,30,1,1,1,2,5,0,1,1,0,2,2,21,4,7,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,1,1
119102,CHICAGO,IL,60617,49.0,-1.0,0.0,0.0,1,-1,2,2010.0,1,3,2,3.0,30,1,1,1,2,5,0,1,1,0,2,2,21,4,7,2020,0.0,0.0,0.0,0.0,3.0,0,0,1,1,1,1,1
119279,CHICAGO,IL,60644,36.9,0.0,2.0,0.0,1,52,320,1991.0,1,4,1,1.0,30,1,1,1,1,1,1,1,1,0,3,2,12,2,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
119280,CHICAGO,IL,60644,36.9,0.0,2.0,0.0,1,3,209,2020.0,1,1,1,10.0,30,1,1,1,1,1,1,1,1,0,3,2,12,2,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
119281,APOKA,FL,32712,42.0,0.0,0.0,0.0,1,52,320,1991.0,1,4,1,1.0,30,1,1,1,1,1,1,1,1,0,3,2,12,2,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
119282,APOKA,FL,32712,42.0,0.0,0.0,0.0,1,3,209,2020.0,1,1,1,10.0,30,1,1,1,1,1,1,1,1,0,3,2,12,2,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
119756,CHICAGO,IL,60615,20.0,0.0,1.0,0.0,1,1,4,2002.0,1,4,2,3.0,30,1,1,1,1,2,0,1,1,0,4,2,18,5,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
119761,MINNEAPOLIS,IL,55411,23.0,0.0,3.0,0.0,1,8,282,2006.0,3,4,1,1.0,30,1,1,1,1,2,0,1,1,0,1,3,18,5,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
119762,MINNEAPOLIS,IL,55411,23.0,0.0,3.0,0.0,1,6,63,2008.0,1,3,4,3.0,30,1,1,1,1,2,0,1,1,0,1,3,18,5,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
119763,MINNEAPOLIS,IL,55411,23.0,0.0,3.0,0.0,2,4,175,1999.0,1,2,5,3.0,30,1,1,1,1,2,0,1,1,0,1,3,18,5,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
119764,CHICAGO,IL,60636,69.0,0.0,0.0,0.0,1,8,282,2006.0,3,4,1,1.0,30,1,1,1,1,2,0,1,1,0,1,3,18,5,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
