,index,CITY,STATE,ZIPCODE,AGE,EJECTION,DRIVER_ACTION,BAC_RESULT,UNIT_TYPE,MAKE,MODEL,VEHICLE_YEAR,VEHICLE_TYPE,TRAVEL_DIRECTION,MANEUVER,FIRST_CONTACT_POINT,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,STREET_DIRECTION,NUM_UNITS,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,CRASH_YEAR,FATAL_INBOTH,FATAL_CARPPL,FATAL_OTHPPL,FATAL_INAUTO,FATAL_DEGREE,DAMAGE_500_OR_LESS,DAMAGE_501_1500,DAMAGE_OVER_1500,SEX,INTERSECTION_RELATED,HIT_AND_RUN,REPORTYPE
915,43549,BERWYN,IL,60402,22.0,0.0,0.0,0.0,1,2,97,2018.0,1,4,1,1.0,30,2,1,1,1,4,3,1,1,0,2,3,16,6,6,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
916,43616,CHICAGO,IL,60644,36.0,0.0,-1.0,0.0,1,6,22,2010.0,3,1,1,1.0,30,1,-1,-1,1,1,0,1,-1,-1,1,2,16,1,5,2020,1.0,0.0,0.0,0.0,1.0,0,1,0,1,1,1,0
917,43617,CHICAGO,IL,60644,36.0,0.0,-1.0,0.0,1,6,44,2014.0,2,2,3,5.0,30,1,-1,-1,1,1,0,1,-1,-1,1,2,16,1,5,2020,1.0,0.0,0.0,0.0,1.0,0,1,0,1,1,1,0
918,43618,PLAINFIELD,IL,60586,44.0,0.0,0.0,0.0,1,6,22,2010.0,3,1,1,1.0,30,1,-1,-1,1,1,0,1,-1,-1,1,2,16,1,5,2020,1.0,0.0,0.0,0.0,1.0,0,1,0,1,1,1,0
919,43619,PLAINFIELD,IL,60586,44.0,0.0,0.0,0.0,1,6,44,2014.0,2,2,3,5.0,30,1,-1,-1,1,1,0,1,-1,-1,1,2,16,1,5,2020,1.0,0.0,0.0,0.0,1.0,0,1,0,1,1,1,0
920,43838,CHICAGO,IL,60615,22.0,0.0,1.0,0.0,1,2,24,2020.0,1,2,1,1.0,30,2,-1,1,1,1,2,1,1,0,1,2,13,5,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
921,43839,CHICAGO,IL,60615,22.0,0.0,1.0,0.0,1,2,8,2016.0,1,3,1,-1.0,30,2,-1,1,1,1,2,1,1,0,1,2,13,5,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
922,43840,CHICAGO,IL,60621,21.0,0.0,0.0,0.0,1,2,24,2020.0,1,2,1,1.0,30,2,-1,1,1,1,2,1,1,0,1,2,13,5,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
923,43841,CHICAGO,IL,60621,21.0,0.0,0.0,0.0,1,2,8,2016.0,1,3,1,-1.0,30,2,-1,1,1,1,2,1,1,0,1,2,13,5,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
924,44089,CHICAGO,IL,60827,30.0,0.0,5.0,0.0,1,11,1,2013.0,1,3,-1,3.0,25,1,1,1,1,5,1,1,1,0,3,2,17,5,5,2020,1.0,0.0,0.0,0.0,1.0,1,0,0,1,1,1,1
925,44091,CHICAGO,IL,60657,37.0,-1.0,12.0,0.0,1,11,1,2013.0,1,3,-1,3.0,25,1,1,1,1,5,1,1,1,0,3,2,17,5,5,2020,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1,1,1
926,44265,CHICAGO,IL,60619,72.0,0.0,0.0,0.0,1,10,30,2013.0,3,4,1,2.0,30,1,1,1,1,3,0,1,1,0,4,2,12,5,5,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,0
927,44380,CHICAGO,IL,60619,36.9,0.0,-1.0,0.0,1,2,24,2011.0,1,1,-1,3.0,30,1,1,1,1,5,0,1,1,0,2,2,3,2,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
928,44382,SOUTH_HOLLAND,IL,60473,49.0,-1.0,0.0,0.0,1,2,24,2011.0,1,1,-1,3.0,30,1,1,1,1,5,0,1,1,0,2,2,3,2,6,2020,0.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
929,44396,COUNTRY_CLUB_HILLS,IL,60478,61.0,0.0,0.0,0.0,1,14,160,2015.0,1,1,1,9.0,35,0,0,1,1,6,0,1,1,0,2,2,20,2,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
930,44440,CHICAGO,IL,60612,55.0,0.0,0.0,0.0,1,41,190,2011.0,1,-1,7,9.0,30,1,1,1,1,1,0,1,1,0,1,2,12,4,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
931,44508,EVANSTON,IL,60202,36.0,0.0,0.0,0.0,1,17,1,2009.0,1,2,1,1.0,30,2,1,1,1,3,2,1,1,0,2,2,11,6,6,2020,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,1,1
932,44509,EVANSTON,IL,60202,36.0,0.0,0.0,0.0,1,11,35,2011.0,1,2,3,7.0,30,2,1,1,1,3,2,1,1,0,2,2,11,6,6,2020,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,1,1
933,44518,CHICAGO,IL,60612,19.0,0.0,0.0,0.0,1,13,1,2008.0,1,2,1,1.0,30,2,2,1,1,9,1,1,1,-1,3,2,14,6,6,2020,0.0,0.0,0.0,1.0,2.0,1,0,0,1,1,1,1
934,44522,CHICAGO,IL,60612,36.9,0.0,-1.0,0.0,1,13,1,2008.0,1,2,1,1.0,30,2,2,1,1,9,1,1,1,-1,3,2,14,6,6,2020,1.0,0.0,0.0,0.0,2.0,1,0,0,1,1,1,1
935,44535,CHICAGO,IL,60609,49.0,0.0,0.0,0.0,1,4,29,2014.0,1,1,1,3.0,35,2,1,1,1,1,0,1,1,0,1,2,19,6,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
936,44566,CHICAGO,IL,60644,36.9,-1.0,10.0,0.0,1,1,6,2014.0,1,3,1,6.0,25,2,1,1,5,1,3,1,1,0,1,2,5,7,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
937,44567,CHICAGO,IL,60649,36.0,0.0,0.0,0.0,1,-1,39,2011.0,-1,2,1,1.0,25,2,1,1,5,1,3,1,1,0,1,2,5,7,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
938,44568,CHICAGO,IL,60649,36.0,0.0,0.0,0.0,1,1,6,2014.0,1,3,1,6.0,25,2,1,1,5,1,3,1,1,0,1,2,5,7,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
939,44673,CHICAGO,IL,60617,29.0,0.0,1.0,0.0,1,1,20,2012.0,1,2,2,4.0,30,1,1,1,2,2,1,3,1,0,4,2,22,6,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
940,44731,CHICAGO,IL,60605,45.0,0.0,0.0,0.0,1,26,368,2012.0,1,1,1,1.0,30,1,1,1,1,1,0,1,1,0,2,2,14,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
941,44948,CHICAGO,IL,60605,54.0,0.0,6.0,0.0,1,1,6,2009.0,1,3,1,1.0,30,0,0,1,1,1,0,1,1,0,3,2,12,6,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,0,0
942,44949,CHICAGO,IL,60605,54.0,0.0,6.0,0.0,1,2,9,2010.0,2,6,16,5.0,30,0,0,1,1,1,0,1,1,0,3,2,12,6,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,0,0
943,44950,CHICAGO,IL,60651,56.0,0.0,2.0,0.0,1,1,6,2009.0,1,3,1,1.0,30,0,0,1,1,1,0,1,1,0,3,2,12,6,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,0,0
944,44951,CHICAGO,IL,60651,56.0,0.0,2.0,0.0,1,2,9,2010.0,2,6,16,5.0,30,0,0,1,1,1,0,1,1,0,3,2,12,6,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,0,0
945,45118,CHICAGO,IL,60609,36.9,0.0,1.0,0.0,1,1,14,2018.0,2,2,7,-1.0,30,2,1,1,1,1,1,1,1,0,2,2,16,6,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
946,45119,CHICAGO,IL,60609,36.9,0.0,1.0,0.0,1,17,52,2016.0,1,1,1,9.0,30,2,1,1,1,1,1,1,1,0,2,2,16,6,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
947,45120,CHICAGO,IL,60629,28.0,0.0,1.0,0.0,1,1,14,2018.0,2,2,7,-1.0,30,2,1,1,1,1,1,1,1,0,2,2,16,6,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
948,45121,CHICAGO,IL,60629,28.0,0.0,1.0,0.0,1,17,52,2016.0,1,1,1,9.0,30,2,1,1,1,1,1,1,1,0,2,2,16,6,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
949,45219,CHICAGO,IL,60622,35.0,0.0,0.0,0.0,1,8,34,2013.0,2,2,1,2.0,30,1,1,1,1,3,0,1,1,0,2,2,15,6,5,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,1,0
950,45256,CHICAGO,IL,60639,27.0,0.0,0.0,0.0,1,1,1,2012.0,1,4,3,11.0,30,2,1,1,1,1,1,1,1,0,2,2,16,6,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
951,45368,LANSING,IL,60438,26.0,0.0,0.0,0.0,1,8,34,2010.0,1,5,1,1.0,30,2,0,1,4,2,10,1,1,0,1,2,19,6,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
952,45369,LANSING,IL,60438,26.0,0.0,0.0,0.0,1,1,132,2000.0,1,3,2,5.0,30,2,0,1,4,2,10,1,1,0,1,2,19,6,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
953,45692,CHICAGO,IL,60643,27.0,0.0,0.0,0.0,1,6,46,2000.0,3,2,1,1.0,30,1,1,2,1,3,1,1,2,0,2,4,15,5,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
954,45694,CHICAGO,IL,60643,27.0,0.0,0.0,0.0,1,3,1,2005.0,1,2,1,2.0,30,1,1,2,1,3,1,1,2,0,2,4,15,5,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
955,45695,CHICAGO,IL,60643,27.0,0.0,0.0,0.0,1,3,3,2018.0,1,2,1,2.0,30,1,1,2,1,3,1,1,2,0,2,4,15,5,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
956,45697,CHICAGO,IL,60643,27.0,0.0,0.0,0.0,1,3,1,2005.0,1,2,1,2.0,30,1,1,2,1,3,1,1,2,0,2,4,15,5,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
957,45698,CHICAGO,IL,60643,27.0,0.0,0.0,0.0,1,3,3,2018.0,1,2,1,2.0,30,1,1,2,1,3,1,1,2,0,2,4,15,5,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
958,45724,CHICAGO,IL,60643,27.0,0.0,0.0,0.0,1,6,46,2000.0,3,2,1,1.0,30,1,1,2,1,3,1,1,2,0,2,4,15,5,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
959,45726,CHICAGO,IL,60643,27.0,0.0,0.0,0.0,1,3,1,2005.0,1,2,1,2.0,30,1,1,2,1,3,1,1,2,0,2,4,15,5,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
960,45727,CHICAGO,IL,60643,27.0,0.0,0.0,0.0,1,3,3,2018.0,1,2,1,2.0,30,1,1,2,1,3,1,1,2,0,2,4,15,5,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
961,45729,CHICAGO,IL,60643,27.0,0.0,0.0,0.0,1,3,1,2005.0,1,2,1,2.0,30,1,1,2,1,3,1,1,2,0,2,4,15,5,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
962,45730,CHICAGO,IL,60643,27.0,0.0,0.0,0.0,1,3,3,2018.0,1,2,1,2.0,30,1,1,2,1,3,1,1,2,0,2,4,15,5,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
963,45899,CHICAGO,IL,60641,31.0,0.0,0.0,0.0,1,2,19,2005.0,2,3,3,2.0,30,1,1,1,1,3,0,1,1,0,1,3,6,1,6,2020,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0
964,45917,CHICAGO,IL,60641,38.0,0.0,3.0,0.0,1,8,15,2019.0,1,2,1,4.0,30,1,1,1,2,1,5,1,1,0,2,2,21,1,6,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,1,1
965,45918,CHICAGO,IL,60641,38.0,0.0,3.0,0.0,1,7,10,2019.0,1,1,1,12.0,30,1,1,1,2,1,5,1,1,0,2,2,21,1,6,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,1,1
966,45919,WESTMONT,IL,60559,31.0,0.0,0.0,0.0,1,8,15,2019.0,1,2,1,4.0,30,1,1,1,2,1,5,1,1,0,2,2,21,1,6,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,1,1
967,45920,WESTMONT,IL,60559,31.0,0.0,0.0,0.0,1,7,10,2019.0,1,1,1,12.0,30,1,1,1,2,1,5,1,1,0,2,2,21,1,6,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,1,1
968,45935,CHICAGO,IL,60641,36.9,0.0,3.0,0.0,1,2,19,2011.0,1,2,1,4.0,30,1,1,1,2,1,1,1,1,0,1,2,1,2,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
969,45936,CHICAGO,IL,60641,36.9,0.0,3.0,0.0,1,16,112,2016.0,1,1,1,5.0,30,1,1,1,2,1,1,1,1,0,1,2,1,2,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
970,45937,CHICAGO,IL,60615,47.0,0.0,0.0,0.0,1,2,19,2011.0,1,2,1,4.0,30,1,1,1,2,1,1,1,1,0,1,2,1,2,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
971,45938,CHICAGO,IL,60615,47.0,0.0,0.0,0.0,1,16,112,2016.0,1,1,1,5.0,30,1,1,1,2,1,1,1,1,0,1,2,1,2,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
972,46016,CICERO,IL,60804,21.0,0.0,0.0,0.0,1,18,106,2011.0,1,1,1,1.0,30,1,1,1,1,3,0,1,1,0,1,2,11,7,5,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,1
973,46017,CICERO,IL,60804,21.0,0.0,0.0,0.0,1,3,28,2007.0,1,1,1,2.0,30,1,1,1,1,3,0,1,1,0,1,2,11,7,5,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,1
974,46178,ADDISON,IL,60101,31.0,0.0,0.0,0.0,1,32,1,2006.0,6,2,1,2.0,35,1,1,1,3,3,2,1,1,0,2,2,0,7,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
975,46370,CHICAGO,IL,60629,28.0,0.0,0.0,0.0,1,4,5,2018.0,1,1,3,3.0,30,1,1,1,1,7,5,1,2,0,1,2,17,7,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
976,46416,CHICAGO,IL,60625,23.0,0.0,0.0,0.0,1,16,112,2020.0,1,4,1,1.0,30,2,1,1,1,1,0,1,1,0,2,2,18,7,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
977,46728,CHICAGO,IL,60644,68.0,0.0,0.0,0.0,1,11,35,2015.0,1,2,3,3.0,30,1,1,2,1,4,3,1,2,0,2,2,16,7,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
978,46853,CHICAGO,IL,60616,39.0,0.0,0.0,0.0,1,1,177,2011.0,1,2,1,1.0,35,1,1,1,1,3,1,1,1,0,2,2,16,6,6,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,1
979,46854,CHICAGO,IL,60616,39.0,0.0,0.0,0.0,1,18,151,2017.0,1,2,3,2.0,35,1,1,1,1,3,1,1,1,0,2,2,16,6,6,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,1
980,47009,HAZEL_CREST,IL,60429,21.0,0.0,2.0,0.0,1,8,55,2009.0,1,1,2,3.0,30,1,1,1,2,2,12,1,1,-1,1,2,1,2,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,1
981,47010,HAZEL_CREST,IL,60429,21.0,0.0,2.0,0.0,1,2,8,2014.0,1,1,1,4.0,30,1,1,1,2,2,12,1,1,-1,1,2,1,2,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,1
982,47011,CHICAGO,IL,60617,22.0,0.0,-1.0,0.0,1,8,55,2009.0,1,1,2,3.0,30,1,1,1,2,2,12,1,1,-1,1,2,1,2,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,0,1
983,47012,CHICAGO,IL,60617,22.0,0.0,-1.0,0.0,1,2,8,2014.0,1,1,1,4.0,30,1,1,1,2,2,12,1,1,-1,1,2,1,2,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,0,1
984,47058,CHICAGO,IL,60629,26.0,0.0,0.0,0.0,1,30,1,2003.0,1,1,1,12.0,25,2,1,1,1,12,0,1,1,0,1,2,11,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
985,47084,CHICAGO,IL,60625,24.0,0.0,0.0,0.0,1,5,7,2000.0,1,2,9,2.0,25,1,1,1,1,3,0,1,1,0,2,2,13,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,0
986,47142,CHICAGO,IL,60623,25.0,0.0,8.0,-1.0,1,6,21,2019.0,1,3,6,4.0,30,1,1,1,1,5,2,2,1,0,1,2,14,1,5,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,0,1
987,47144,MAYWOOD,IL,60153,62.0,-1.0,0.0,0.0,1,6,21,2019.0,1,3,6,4.0,30,1,1,1,1,5,2,2,1,0,1,2,14,1,5,2020,0.0,0.0,0.0,0.0,3.0,0,0,1,1,1,0,1
988,47220,CHICAGO,IL,60623,32.0,0.0,0.0,0.0,1,4,5,2015.0,1,2,1,1.0,30,1,1,1,1,2,5,1,1,0,1,2,17,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1,1
989,47221,CHICAGO,IL,60623,32.0,0.0,0.0,0.0,1,17,349,2018.0,1,8,2,1.0,30,1,1,1,1,2,5,1,1,0,1,2,17,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1,1
990,47227,OAK_PARK,IL,60302,33.0,0.0,0.0,0.0,1,16,168,2013.0,1,4,1,-1.0,30,1,1,1,1,4,0,1,1,0,1,2,11,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
991,47500,CHICAGO,IL,60641,18.0,0.0,0.0,0.0,1,15,1,2005.0,1,4,1,1.0,30,2,1,1,2,3,0,1,1,0,2,2,21,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
992,47501,CHICAGO,IL,60641,18.0,0.0,0.0,0.0,1,1,1,2002.0,2,4,3,8.0,30,2,1,1,2,3,0,1,1,0,2,2,21,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
993,47520,CHICAGO,IL,60641,38.0,1.0,-1.0,0.0,1,1,76,2003.0,2,-1,-1,-1.0,30,1,-1,1,1,9,0,1,1,-1,2,2,18,1,5,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,1,0
994,47522,CHICAGO,IL,60622,35.0,1.0,0.0,0.0,1,1,76,2003.0,2,-1,-1,-1.0,30,1,-1,1,1,9,0,1,1,-1,2,2,18,1,5,2020,0.0,0.0,0.0,1.0,3.0,0,0,1,1,1,1,0
995,47533,CHICAGO,IL,60620,46.0,0.0,0.0,0.0,1,6,46,2006.0,3,1,1,1.0,30,1,1,1,1,3,3,1,1,0,1,2,16,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
996,47534,CHICAGO,IL,60620,46.0,0.0,0.0,0.0,1,17,65,2016.0,3,1,1,1.0,30,1,1,1,1,3,3,1,1,0,1,2,16,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
997,47535,CHICAGO,IL,60620,46.0,0.0,0.0,0.0,1,14,143,2002.0,2,1,3,7.0,30,1,1,1,1,3,3,1,1,0,1,2,16,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
998,47536,CHICAGO,IL,60620,46.0,0.0,0.0,0.0,1,14,143,2002.0,2,1,3,7.0,30,1,1,1,1,3,3,1,1,0,1,2,16,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
999,47537,CHICAGO,IL,60620,46.0,0.0,0.0,0.0,1,6,46,2006.0,3,1,1,1.0,30,1,1,1,1,3,3,1,1,0,1,2,16,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
1000,47538,CHICAGO,IL,60620,46.0,0.0,0.0,0.0,1,17,65,2016.0,3,1,1,1.0,30,1,1,1,1,3,3,1,1,0,1,2,16,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
1001,47539,CHICAGO,IL,60620,46.0,0.0,0.0,0.0,1,14,143,2002.0,2,1,3,7.0,30,1,1,1,1,3,3,1,1,0,1,2,16,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
1002,47540,CHICAGO,IL,60620,46.0,0.0,0.0,0.0,1,14,143,2002.0,2,1,3,7.0,30,1,1,1,1,3,3,1,1,0,1,2,16,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
1003,47630,CHICAGO,IL,60620,70.0,0.0,0.0,0.0,1,3,3,2005.0,1,4,3,5.0,30,1,1,1,1,2,2,1,1,0,1,3,17,6,6,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,0
1004,47631,CHICAGO,IL,60620,70.0,0.0,0.0,0.0,1,3,3,2001.0,1,3,1,3.0,30,1,1,1,1,2,2,1,1,0,1,3,17,6,6,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,0
1005,47633,CHICAGO,IL,60620,73.0,0.0,0.0,0.0,1,3,3,2005.0,1,4,3,5.0,30,1,1,1,1,2,2,1,1,0,1,3,17,6,6,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1,0
1006,47634,CHICAGO,IL,60620,73.0,0.0,0.0,0.0,1,3,3,2001.0,1,3,1,3.0,30,1,1,1,1,2,2,1,1,0,1,3,17,6,6,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1,0
1007,47641,CHICAGO,IL,60628,33.0,0.0,0.0,0.0,1,40,331,1974.0,1,4,1,4.0,30,0,0,1,1,6,6,1,1,0,2,2,14,1,6,2020,1.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1
1008,47642,CHICAGO,IL,60628,33.0,0.0,0.0,0.0,1,13,72,2006.0,1,2,1,3.0,30,0,0,1,1,6,6,1,1,0,2,2,14,1,6,2020,1.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1
1009,47643,CHICAGO,IL,60628,26.0,0.0,4.0,0.0,1,40,331,1974.0,1,4,1,4.0,30,0,0,1,1,6,6,1,1,0,2,2,14,1,6,2020,1.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1
1010,47644,CHICAGO,IL,60628,26.0,0.0,4.0,0.0,1,13,72,2006.0,1,2,1,3.0,30,0,0,1,1,6,6,1,1,0,2,2,14,1,6,2020,1.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1
1011,47965,OAK_LAWN,IL,60453,39.0,0.0,0.0,0.0,1,4,371,2016.0,3,6,1,6.0,30,1,1,1,1,1,0,1,1,0,1,2,8,2,5,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
1012,48278,OAK_LAWN,IL,60453,36.9,0.0,3.0,0.0,1,6,1,2016.0,2,1,1,1.0,30,1,1,1,1,2,4,1,1,0,1,2,20,2,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
1013,48279,OAK_LAWN,IL,60453,36.9,0.0,3.0,0.0,1,2,68,2004.0,1,4,2,5.0,30,1,1,1,1,2,4,1,1,0,1,2,20,2,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
1014,48280,OSWEGO,IL,60543,56.0,0.0,0.0,0.0,1,6,1,2016.0,2,1,1,1.0,30,1,1,1,1,2,4,1,1,0,1,2,20,2,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
1015,48281,OSWEGO,IL,60543,56.0,0.0,0.0,0.0,1,2,68,2004.0,1,4,2,5.0,30,1,1,1,1,2,4,1,1,0,1,2,20,2,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
1016,48344,OAK_LAWN,IL,60453,38.0,0.0,3.0,0.0,1,1,27,2010.0,2,4,2,1.0,30,1,1,1,2,5,0,1,1,0,1,2,22,2,5,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,1,1
1017,48346,CHICAGO,IL,60608,29.0,-1.0,0.0,0.0,1,1,27,2010.0,2,4,2,1.0,30,1,1,1,2,5,0,1,1,0,1,2,22,2,5,2020,0.0,0.0,0.0,0.0,3.0,0,0,1,0,1,1,1
1018,48375,CHICAGO,IL,60653,19.0,0.0,0.0,0.0,1,27,62,2003.0,1,3,1,1.0,30,1,1,1,2,1,1,1,1,0,4,2,22,2,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
1019,48376,CHICAGO,IL,60653,19.0,0.0,0.0,0.0,1,7,25,2007.0,1,4,1,6.0,30,1,1,1,2,1,1,1,1,0,4,2,22,2,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
1020,48377,CHICAGO,IL,60653,19.0,0.0,0.0,0.0,1,27,62,2003.0,1,3,1,1.0,30,1,1,1,2,1,1,1,1,0,4,2,22,2,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
1021,48378,CHICAGO,IL,60653,19.0,0.0,0.0,0.0,1,7,25,2007.0,1,4,1,6.0,30,1,1,1,2,1,1,1,1,0,4,2,22,2,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
1022,48379,OAK_LAWN,IL,60453,36.9,0.0,3.0,0.0,1,27,62,2003.0,1,3,1,1.0,30,1,1,1,2,1,1,1,1,0,4,2,22,2,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
1023,48380,OAK_LAWN,IL,60453,36.9,0.0,3.0,0.0,1,7,25,2007.0,1,4,1,6.0,30,1,1,1,2,1,1,1,1,0,4,2,22,2,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
